payloads,distances,joules_available,energy_used
0.92,34760,243200,670618
3.32,63964,1106240,1707301
0.824,88590,492000,1487347
2.984,70572,907360,1657549
2.84,95086,173440,2666910
2.552,30609,1455680,844621
0.824,34998,742080,682492
4.856,87323,986080,2660296
4.424,65000,587360,1961941
1.304,74597,436480,1497417
4.136,77733,909280,2494305
2.6,70873,543200,1713325
3.416,63726,1289760,1640087
3.656,55795,724160,1400924
2.264,33269,1116160,789137
3.896,72665,199360,1930224
4.664,88044,1577280,2343670
1.496,33941,51680,759393
2.072,70117,180960,1442826
2.696,37518,1461440,818710
2.216,96514,637440,1843361
0.728,66806,1419520,1193014
3.224,60688,653440,1532079
3.752,97627,1066880,2261501
2.168,64804,367680,1609078
4.904,50216,285440,1392352
3.416,59631,1380320,1966705
1.16,78097,1468800,1487434
3.032,85356,1494400,1550145
3.32,37014,1078400,718315
3.32,52533,104320,1292570
4.328,51973,595200,1543754
3.56,31960,1560160,875565
4.328,31330,1492000,993435
1.88,36209,1306720,758343
2.216,60583,1325440,1342142
0.44,88261,1053760,1345581
2.36,69851,642400,1697039
0.488,36972,185760,579802
1.88,40409,1469440,910632
1.592,94309,936160,1987845
3.368,83144,483680,2102374
2.072,83487,840160,1665108
2.552,33850,1399520,818630
1.4,33927,1377600,625674
3.32,92783,487360,2767550
3.992,64090,375040,1712603
1.832,78125,577760,1461817
2.072,62844,1470880,1362670
3.608,42103,830240,1259748
2.36,42635,1360640,1153007
0.872,40801,67840,773931
4.616,81821,1065760,2543971
3.896,42411,1270880,1009717
2.36,67324,357120,1302870
1.832,87512,579200,2112163
0.296,92524,217920,1095455
1.544,88170,1200320,2213178
1.064,36412,1379520,670774
1.208,99083,122240,1837122
3.704,68066,928480,1886439
4.136,97165,871040,2021349
0.344,40752,1384480,651610
4.184,91831,543040,2756162
3.752,90473,1311040,2524867
1.208,57937,42240,1065243
4.472,61633,1163040,1894708
3.368,62711,856160,1759186
0.488,59813,336480,1112873
3.464,71958,376160,1752258
1.544,41088,1564000,795421
2.84,45568,1554880,1451418
2.36,55053,1389920,1299703
2.744,45505,1564160,1306046
4.232,84964,568000,2532968
4.184,70502,1150080,1661597
4.184,59925,1032480,1503546
2.936,90893,47520,2345039
2.312,46394,1011040,988292
0.344,88807,878720,1470330
2.264,32905,420640,773850
2.216,91383,386560,1811298
3.464,87134,581120,1968672
3.272,73974,678400,1979443
3.56,92923,461120,2813236
4.184,38092,459360,1142688
0.248,30189,1508800,447013
1.592,57692,783200,1008760
2.168,51805,756640,1087755
4.856,36405,106400,933582
3.08,71426,335840,1617135
3.944,65756,1055040,1543046
2.792,87778,1113280,2440496
3.704,43069,646560,1065421
3.032,55270,1212160,1051968
3.656,75360,1498560,1887932
0.728,71517,75360,1452936
1.88,80953,538240,1941645
2.312,90711,409120,2098469
1.208,54549,330400,1010665
3.992,40087,23040,1005309
2.12,43160,836800,960564
4.808,98985,901920,2781339
4.712,86217,27680,2582858
3.656,97326,761120,2639392
2.984,43237,183040,1150493
0.632,99762,732160,1823213
2.792,82549,386080,2040857
4.52,49761,704800,1317874
3.08,77411,568480,2121320
0.968,78538,1115040,1474091
2.024,48627,994400,965928
1.544,76270,1056800,1583623
1.64,61752,61600,1471324
4.52,91894,526880,2606502
0.344,54920,1153280,858039
1.64,92979,1135360,2002566
2.072,49138,448800,1023612
3.944,35397,1392800,719410
4.472,57909,940640,1936556
0.248,50188,717440,693614
1.496,57034,617760,1288796
1.832,65154,656640,1542997
2.312,78160,970720,1999140
3.896,36279,664960,956570
1.736,44833,1567520,1051060
1.688,32345,1516480,565511
1.304,44182,650560,828464
1.784,39562,585120,878749
0.68,31883,184960,526715
1.352,57405,242240,1539298
0.632,49152,224480,881164
1.256,60870,148000,1153965
4.904,96143,359680,2893058
1.16,41802,169440,815361
0.776,64174,963200,1196884
0.824,38414,705280,749981
0.872,52666,864960,930869
1.448,39457,840320,768993
4.52,50125,1326880,1653676
2.312,55809,67680,1352749
3.176,93021,1178560,2647699
0.344,58910,1276480,1111027
0.584,75836,359520,1247778
2.264,46072,1277600,1018210
2.504,86329,7520,2152057
3.128,46415,161600,1059280
2.984,37609,335520,940535
3.8,45568,1342240,1399028
4.664,43818,1298080,1192528
0.584,64503,605120,1183728
3.032,32541,769760,805495
0.392,99923,352480,1344802
0.344,44931,1330400,665731
3.992,51742,743520,1435199
2.936,36146,306720,847166
1.784,53723,552000,1379006
1.448,47164,976000,930539
3.608,34193,697920,1053403
2.552,38029,619520,1024218
4.232,85573,1440000,2795410
4.328,79511,508160,2274447
3.224,41032,1597760,1170835
4.184,34088,620480,1093072
1.976,76557,297600,1918687
1.688,45883,1237920,939370
0.248,52141,899520,865545
0.248,38043,993760,552378
4.904,60716,1163680,2048575
4.328,44329,942080,1130545
2.264,39716,307520,997824
4.232,60121,1100480,1606914
0.344,39541,1194560,677677
4.136,95604,846080,2599117
4.424,48760,16160,1637078
3.32,62949,904480,1790928
0.728,33626,1461440,658002
0.44,32184,950080,538648
4.424,96220,472800,2652103
4.808,61885,248000,1624879
0.488,60905,1284480,1030347
2.744,60415,466880,1551071
3.704,64650,646080,1726255
2.84,31743,1425600,785914
1.112,50965,1202240,1043912
0.536,50727,992640,739610
4.472,63775,995520,2196700
4.424,54591,1546400,1514918
2.984,82647,484320,1954709
1.928,72861,628160,1321401
1.64,61528,287680,1561514
3.944,53590,16160,1573198
3.656,91950,262720,2969842
4.904,74583,1441440,2408359
4.424,42936,925120,1406899
3.32,64608,837920,1374742
3.704,46660,50240,1239179
2.024,49404,1415040,1230153
2.696,84698,498560,2288607
3.32,34004,302560,924866
3.224,33647,470080,906387
2.168,69564,540800,1733925
1.016,77033,837280,1538914
3.416,95569,694720,2624141
3.272,52358,982080,1519177
4.856,88702,1480160,3016724
4.232,34886,488800,961634
0.632,38358,63520,573632
2.216,39912,1592960,1096503
4.136,76025,699840,2164029
4.136,66897,1346720,1665050
3.56,30847,1331520,935821
1.496,76984,1093280,1496693
3.8,78209,1261760,2181398
2.744,33745,409920,879709
2.888,68640,173920,1911762
1.304,34676,318240,679174
1.016,42852,244960,842793
4.184,92363,1352960,2377412
1.064,67317,1344000,1435427
0.2,74037,1368320,1329912
0.296,67702,1410400,986539
2.168,33045,975040,756636
1.4,75836,661760,1808298
3.512,47346,1108480,1334219
3.368,73078,1394720,1695147
1.496,93819,380160,1989130
0.728,57783,81120,1062728
2.696,89724,170720,2405086
4.376,64461,645280,1951074
3.128,71902,863360,1985456
1.16,76781,1460320,1805332
3.512,61801,150560,1413556
3.992,81611,1307680,2036014
1.016,33269,977920,659787
4.28,93595,423040,2679291
0.872,76970,454400,1127009
4.136,37504,70560,1031702
1.832,73281,530240,1576440
3.464,85951,443200,2200692
4.664,83690,1125600,2606259
4.28,92384,1315040,3546509
4.808,48599,395040,1275075
1.16,86959,1577440,1658545
3.944,56019,895520,2004244
2.696,60814,407360,1595022
1.64,89689,790240,1832460
2.312,34088,1430240,819185
1.352,38463,331520,733703
1.688,30917,1567040,639272
1.352,58448,115200,1157221
1.784,95702,982400,2106754
1.976,75808,431200,1754167
3.272,62403,12160,1306803
1.544,60639,1191840,1002653
2.072,75220,1323360,1544274
3.944,67478,709600,1552408
3.368,74121,427360,1838319
3.848,68220,1332800,1762682
1.448,65259,1038240,1491480
1.064,32380,319520,586673
2.504,38960,1242080,908267
3.176,82941,1432480,1575061
4.232,91516,1155840,2877250
0.632,31029,727360,535165
3.752,98222,1451040,2693963
0.776,95142,1101760,1632229
4.376,86896,1200800,2431432
2.168,72637,882080,2018772
2.648,81394,1461920,1911800
3.512,45771,1575200,1277679
0.248,30196,154720,479101
1.448,98614,563840,1987850
1.928,99363,1151680,2310646
3.176,49047,938080,1077930
4.856,83459,728640,2419731
0.392,74016,1308320,1101168
0.536,81485,1084480,1552171
4.136,47206,488480,1270745
1.832,79511,816000,1660424
4.856,57468,1561600,2075359
4.232,92503,1410240,2201144
1.448,76711,653920,1358135
3.368,49299,1474880,1294237
3.56,58063,843520,1555832
3.368,47416,93120,1195866
2.552,59666,1118720,1779129
2.024,50776,1143040,1165440
0.872,52729,1319680,1050835
3.56,73253,592000,1609426
1.4,52169,1351680,1078844
1.064,46233,416160,727718
3.992,82234,1456000,2074022
4.952,96122,771040,2731052
0.728,69032,1303040,1539390
3.8,90949,1316000,2468072
1.352,80911,553920,1409495
2.216,73617,1037600,1973278
3.224,32471,770880,707626
0.872,60730,325440,1138825
1.928,61822,680000,1137099
2.072,43370,1185280,959697
0.776,67240,155040,1001805
2.648,45246,1568800,1284928
1.784,90543,427360,1912266
0.776,34830,1185440,662838
3.944,78734,671360,1655535
2.312,84614,516160,2310930
3.224,72987,618240,2139649
3.368,74485,142080,2201095
1.208,45785,1161120,937575
3.512,78412,824480,2149051
1.208,51567,1596320,1011446
2.024,37574,200160,968955
1.256,64825,386560,1450181
3.416,58350,939360,1783908
2.936,65875,919040,1555540
4.664,50405,437120,1543131
3.896,61010,834400,1900131
3.272,77096,416320,2554547
0.632,81702,776320,1110456
2.264,64601,420640,1547902
4.664,49754,818720,1684631
2.36,30119,1402400,733098
3.224,92503,1495040,2063864
3.272,96017,1313120,2399571
4.712,40899,1179520,1045177
4.184,86350,1221280,2252091
0.92,39975,1372160,802751
1.496,71251,1091200,1379826
3.464,77334,792320,1739867
0.296,66995,1013280,1068001
4.52,34984,1328320,1245839
0.488,72805,697760,1411382
0.344,63327,1501120,1010500
1.832,38974,1582240,1056420
0.248,55690,1290880,989133
4.52,94155,1064480,2448611
1.592,48914,357120,1206563
1.064,33325,1420640,637433
0.296,85426,1127840,1321036
2.072,64811,1339040,1270794
1.928,93245,1277280,1881053
1.304,53639,991520,1137479
2.36,31029,325440,639997
3.704,36762,777440,979631
0.92,80883,1026080,1546666
2.984,88653,846560,1911205
3.944,42187,836640,1140406
2.792,64713,33600,1671854
3.944,97473,145440,2480802
0.584,49173,960320,902928
0.872,90165,1256640,1661405
3.608,93392,404480,2504837
3.32,98880,1410720,2292998
1.4,84705,129600,2168565
4.568,46303,348480,1289074
0.68,78139,431360,1336745
2.984,74065,523360,1939182
4.76,66862,690240,2604753
4.184,64349,522080,1924351
3.272,87421,353920,2279229
3.848,78755,760000,2047468
2.648,78832,152320,1657849
2.936,45596,988960,1362669
1.688,68024,1214400,1731124
1.688,77614,970560,1748769
4.376,80148,742720,2493270
2.744,68514,380640,1660774
1.352,62207,1079840,1231039
4.28,72091,470080,1927036
3.8,80568,1494560,2135335
0.392,69270,57440,1212551
4.04,30217,1280,832901
3.896,52442,1010880,1525480
0.344,71930,1045920,1106781
4.232,62571,89440,1588462
1.448,49005,668640,942183
4.04,38848,648640,1095064
0.2,53842,1013600,1001259
4.52,69648,905120,1902482
4.088,50405,38400,1311711
1.544,46646,108480,858965
3.368,61759,1493120,1646183
0.248,64111,329440,919636
2.168,95394,1587680,2205358
1.784,48214,40480,1122441
3.128,46856,1226400,1164488
4.952,59281,1447840,1783465
2.264,79462,735520,1614918
4.328,83095,1246560,1918673
4.424,72091,85120,2043712
0.872,51294,705280,956575
0.392,74114,320960,1360240
4.088,53450,555680,1783466
4.616,70824,168000,2241188
3.752,75108,481600,1918502
3.944,40857,1319520,1155176
3.992,37266,1325440,1005188
2.168,78293,1556480,1619821
2.936,67156,1258080,1880052
0.296,93735,1551840,1373053
3.032,51532,1183520,1378058
4.088,53450,1120320,1503292
4.52,61787,1214880,1487930
3.896,55095,34720,1549033
2.072,45932,653760,1090528
4.568,78363,579200,2475171
0.68,50398,300640,1002936
2.744,92237,167360,2509765
0.44,79049,921120,1415665
0.344,47269,1215840,658826
3.992,96507,441120,2539529
1.352,92258,645440,1644744
3.896,83123,348160,2478048
3.56,63145,723040,1906363
1.352,98803,1357600,2530133
3.896,43657,174400,1478046
4.04,84635,286560,2291979
1.256,44056,1428160,963647
3.992,62543,252320,2132156
2.696,60926,984960,1528623
2.12,75941,1545600,1413536
3.608,51329,667040,1591984
0.824,50804,814560,993908
1.736,46443,525280,855522
0.584,95198,969600,1589280
2.84,55711,535360,1232981
2.216,89871,1427360,2284018
4.424,68297,764960,1795436
2.168,92937,1451200,1950102
3.224,81646,296640,2048496
2.936,33766,1406880,831417
2.744,88121,1318720,2223251
1.736,32751,652480,821771
1.544,77334,223840,1466433
2.744,54899,1035360,1442772
3.464,63761,90240,1457356
2.312,52428,1152640,1365435
2.504,82815,754560,2158500
4.04,94407,723520,2349470
1.064,32219,723360,663355
0.92,52428,1417600,979318
1.256,59001,181760,930522
0.248,36202,1022880,554932
4.088,67737,336320,1415903
1.16,98866,48800,1917665
3.656,39394,592320,1196473
0.248,84145,892640,1231856
1.112,45883,1471360,988833
2.168,58658,1169920,1404046
1.784,93483,57440,2015267
4.856,40969,235840,1259295
2.264,96360,1363200,2235207
4.04,38169,489920,980875
0.392,88380,201280,1569359
2.408,44161,1522880,1090400
3.8,35824,1104000,1058811
2.504,68773,761920,1403994
2.936,92531,204960,2666347
3.368,58693,470560,1805756
1.256,31736,788800,696618
2.36,82087,1014080,1632586
4.04,55018,307040,1535115
4.136,86609,1068160,2024418
0.392,64251,456320,916439
3.08,40486,1137280,1043777
1.736,39835,1267520,782075
2.264,56551,832000,1254428
0.296,31582,805760,529046
1.736,65049,139200,1437568
3.32,43489,723040,1229778
4.904,62431,474400,1575780
4.808,54591,824320,1443998
4.712,66239,1457600,1861970
0.536,51973,864480,904853
0.68,98054,1019360,2057766
4.904,79567,76000,2403281
3.608,74394,728160,2086302
0.776,54185,108640,940399
3.08,98894,1255520,2343493
0.584,91579,1213600,1556253
2.792,56222,1123520,1595128
4.808,98894,1315680,2848838
1.688,49775,882400,1163327
3.128,82416,469600,1658524
1.208,31449,603200,673393
1.592,56915,797920,1075417
1.832,85559,222080,1879864
3.08,31925,550720,646230
3.176,37819,560640,952614
1.544,37693,565600,932882
4.76,68493,565920,2244084
2.936,86616,504320,1988020
4.712,50727,1543520,1505764
3.848,83844,6880,2629623
0.536,76550,1391360,1462512
1.016,81618,1399520,1245537
2.984,83550,1259680,2108353
1.928,51420,842560,1068605
4.52,41599,4960,1543543
0.728,73211,228000,1200022
0.488,59512,569760,919662
2.696,42929,1140320,1114559
4.904,43615,1399520,1437736
2.456,32919,1469760,802935
0.68,75794,227840,1333642
3.752,43685,1057920,1258282
3.176,67219,587680,1995372
4.088,50734,162080,1320357
4.232,43895,481760,989151
2.312,70943,314240,1865915
4.328,40465,1435840,1325116
1.208,70551,541600,1165940
3.32,45505,1437760,932877
1.784,40213,548000,914312
1.16,37007,524160,805361
0.92,32352,1539040,638542
4.136,81149,109760,2217893
2.648,98852,137280,2401021
2.072,38274,1323040,948542
4.856,50195,801760,1677794
2.216,39037,959040,871841
3.944,89941,1040000,2550596
4.136,33367,741120,883076
3.368,99097,833120,2662394
1.544,48893,1122880,951789
3.32,80316,96000,1951968
0.728,53443,930080,828167
3.272,76935,71360,1830068
1.4,95065,1006080,1902545
4.376,63642,1534240,1551701
3.704,90522,1480960,2530035
2.792,30777,736160,640715
2.504,68157,307840,1520668
0.632,97291,892960,1540644
2.024,56439,268800,1449254
4.184,99643,107360,3160650
1.496,80603,1350880,1895403
0.248,60653,916480,1084273
1.352,74604,198400,1520170
1.304,93217,1237440,1677764
2.696,82745,580960,2103197
3.08,30812,1123680,917947
3.176,80540,1379360,2153928
1.016,54003,183360,1034601
4.376,40710,124160,1445331
0.296,95170,143360,1397318
4.664,85839,546560,1503616
1.784,59540,12480,1320214
0.632,52505,344640,754086
2.168,38218,803520,1124670
3.944,46884,264480,1398959
4.328,44427,386080,1579899
1.064,49600,49760,874904
3.752,37273,1347840,1187243
1.64,58756,71200,1275749
4.472,79994,106880,1896843
3.56,43251,1507840,1234358
0.488,97242,355040,1262804
3.8,84649,402720,2352097
3.848,74604,326720,2078710
3.464,55837,1076160,1363158
1.928,48053,1477760,1125404
4.28,60331,827680,1674549
1.112,96402,401120,1631323
0.248,73498,501760,1014391
2.504,81779,61120,1760394
3.176,35929,708640,1061131
3.704,54759,946720,1446284
2.744,36797,1584480,807010
3.272,66379,369440,1803382
0.488,63635,1236320,1024951
4.04,83249,927200,2167493
0.632,74905,556320,1496726
3.8,77544,1312000,2099713
3.8,65553,1006240,1749841
4.616,90403,1232800,2843705
4.616,78118,1197440,2233590
1.304,31330,1331200,720048
3.752,50370,140160,1598276
1.4,78706,536320,1586356
3.272,55578,781760,1623702
0.824,40913,493760,825490
3.416,85454,1323040,2348273
2.936,60947,181760,1437731
3.944,71923,1309440,1938019
1.352,65644,303840,1143707
1.448,90809,228960,1885713
4.184,80701,1124320,2650849
3.56,45470,628320,1135890
2.024,45211,117120,834631
4.856,46359,660480,1202704
4.04,99020,941280,3037213
4.04,84649,1170240,2899864
1.112,98670,1526400,1802959
4.52,95520,832320,2435972
0.776,36573,676800,614186
0.536,31834,1539520,543579
4.088,97158,1149600,2705922
3.656,36503,835040,1002597
3.8,34368,1264160,851674
3.992,62599,852160,1731265
3.752,42936,1429600,1373405
3.368,58287,1144800,1468141
0.824,69165,729120,1315821
1.592,68472,1465920,1609440
3.944,77201,1077760,2111133
1.688,94393,1179040,2381164
4.424,69431,145600,1866106
0.44,35523,896480,564683
4.856,36237,1593920,969616
4.472,82752,343520,2649923
2.696,44952,285760,1272229
2.408,75640,833120,1623676
1.976,79196,604320,2110522
0.536,60058,420320,960399
4.184,85328,886400,2442720
0.776,68535,92800,1246787
3.8,50790,933440,1404820
1.016,48739,52160,971924
3.416,91656,1315840,2319499
3.704,36720,90400,899381
4.568,32821,1225120,1029715
2.168,71062,181280,1530128
3.992,78755,138240,2266567
4.856,73547,1257440,2124459
4.28,99909,559360,3237003
2.984,71615,666240,1739381
3.368,53275,189120,1386895
2.12,93833,576480,2314383
1.592,91754,1510080,1459159
3.704,66827,497120,1715154
3.272,90788,290560,2091757
2.84,49943,1049920,1260723
4.184,45491,54240,1061282
4.568,62095,235200,1689018
3.08,67961,202560,1722891
1.352,61738,150560,1275045
3.416,97949,332960,3131926
0.68,73743,86560,1143403
2.84,46086,338080,972317
0.872,56635,148960,1152980
0.488,96633,637440,1386275
4.328,54171,105600,1672691
2.072,96885,859680,2360106
1.304,74912,723200,1605005
4.664,58987,1594400,1821644
4.76,64153,255680,1940518
3.08,44917,588800,1126037
1.304,86126,153440,1510638
1.256,51735,722080,977332
4.04,74709,1491680,2110548
4.568,59232,954880,1995038
3.896,76382,708000,2224530
0.44,93133,1054400,1701973
4.28,37532,408000,977319
3.992,76410,1449920,2291895
1.208,70159,1403360,1163249
1.352,95149,1179360,1780316
2.36,78041,1362080,1803903
0.68,57258,972960,891694
3.128,65742,637120,1910368
3.8,51707,1104960,1353408
2.6,37791,97120,1029968
2.936,53261,206720,1315639
2.744,57622,869440,1538441
1.304,49537,834720,1037083
3.704,99048,961120,2768305
1.064,86063,434080,1809649
3.944,52610,704000,1482531
1.64,89213,1538080,1948385
1.16,63656,1196800,1170321
4.472,76627,777280,2112944
1.496,81982,1464160,1585955
2.504,77516,727200,2091614
0.92,33458,286880,656475
1.304,56852,1327040,1051175
3.992,77551,166400,2240261
0.632,30231,903200,512837
3.896,94372,1353600,3261917
4.136,40164,45760,1278203
1.832,61675,1045120,1366160
2.456,88184,1423040,2456263
4.664,36839,1013280,1051409
0.92,96787,469760,1950711
3.032,55662,1135360,1503913
2.552,40080,354240,935036
